"rank","source_city","source_country","source_lat","source_lon","target_city","target_country","target_lat","target_lon","target_region"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Columbus","United States",39.813801,-82.927803,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Copenhagen","Denmark",55.617900848389,12.656000137329,"N. Europe"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Cancun","Mexico",21.0365009308,-86.8770980835,"C. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Cincinnati","United States",39.0488014221,-84.6678009033,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Washington","United States",38.8521,-77.037697,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Denver","United States",39.861698150635,-104.672996521,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Dallas-Fort Worth","United States",32.896800994873,-97.0380020141602,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Detroit","United States",42.2123985290527,-83.353401184082,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Dublin","Ireland",53.4212989807129,-6.27007007598877,"N. Europe"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Newark","United States",40.6925010681152,-74.168701171875,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Rome","Italy",41.7994,12.5949,"S. Europe"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Fort Lauderdale","United States",26.1972999573,-80.1707000732,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Georgetown","Cayman Islands",19.2928009033,-81.3576965332,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Great Exuma","Bahamas",23.5625991821,-75.8779983521,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Point Salines","Grenada",12.0041999816895,-61.7862014770508,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"S. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Havana","Cuba",22.989200592041,-82.4091033935547,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Hong Kong","Hong Kong",22.3089008331,113.915000916,"E. Asia"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Holguin","Cuba",20.7856006622314,-76.3151016235352,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Washington","United States",38.8521,-77.037697,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Houston","United States",29.9843997955322,-95.3414001464844,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Indianapolis","United States",39.7173,-86.294403,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Istanbul","Turkey",40.9768981934,28.8145999908,"W. Asia"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"New York","United States",40.77719879,-73.87259674,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Kingston","Jamaica",17.9356994628906,-76.7874984741211,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Las Vegas","United States",36.2361984253,-115.033996582,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Los Angeles","United States",33.94250107,-118.4079971,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"New York","United States",40.77719879,-73.87259674,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Lima","Peru",-12.0219,-77.114304,"S. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Liberia","Costa Rica",10.5932998657227,-85.5444030761719,"C. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Montego Bay","Jamaica",18.5037002563477,-77.9133987426758,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Kansas City","United States",39.2976,-94.713898,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Orlando","United States",28.545499801636,-81.332901000977,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Harrisburg","United States",40.1935005188,-76.7633972168,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Mexico City","Mexico",19.4363,-99.072098,"C. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Miami","United States",25.7931995391846,-80.2906036376953,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Milwaukee","United States",42.9472007751465,-87.896598815918,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Minneapolis","United States",44.8819999695,-93.2218017578,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"New Orleans","United States",29.82530022,-90.03500366,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Munich","Germany",48.353801727295,11.786100387573,"W. Europe"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Nassau","Bahamas",25.0389995575,-77.4662017822,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Tokyo","Japan",35.7647018433,140.386001587,"E. Asia"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Beijing","China",40.0801010131836,116.584999084473,"E. Asia"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Philadelphia","United States",40.08190155,-75.01059723,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Phoenix","United States",33.4342994689941,-112.012001037598,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Pittsburgh","United States",40.49150085,-80.23290253,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Providenciales","Turks and Caicos Islands",21.7735996246338,-72.2658996582031,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Puerto Plata","Dominican Republic",19.7579002380371,-70.5699996948242,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Punta Cana","Dominican Republic",18.5673999786,-68.3634033203,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Shanghai","China",31.1979007720947,121.335998535156,"E. Asia"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Raleigh-durham","United States",35.8776016235352,-78.7874984741211,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Rochester","United States",43.1189002990723,-77.6724014282227,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Fort Myers","United States",26.58659935,-81.8632965088,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"San Diego","United States",32.69919968,-117.2149963,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Santiago","Chile",-33.5617980957031,-70.6884002685547,"S. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Seattle","United States",47.4490013122559,-122.30899810791,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"San Francisco","United States",37.6189994812012,-122.375,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"San Jose","Costa Rica",9.99386024475098,-84.2088012695312,"C. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Santa Clara","Cuba",22.4922008514404,-79.943603515625,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"St. Louis","United States",38.7486991882324,-90.370002746582,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Syracuse","United States",43.111198425293,-76.1063003540039,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Tel-aviv","Israel",32.0113983154297,34.8866996765137,"W. Asia"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Tampa","United States",27.9755001068115,-82.533203125,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Hewandorra","Saint Lucia",13.7332,-60.952599,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Vienna","Austria",48.110298156738,16.569700241089,"W. Europe"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Varadero","Cuba",23.0344009399414,-81.435302734375,"Caribbean"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Warsaw","Poland",52.2685012817383,20.9109992980957,"E. Europe"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Sault Sainte Marie","Canada",46.4850006103516,-84.5093994140625,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Deer Lake","Canada",49.2108001708984,-57.3913993835449,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Edmonton","Canada",53.3097000122,-113.580001831,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Fredericton","Canada",45.8689002990723,-66.5372009277344,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Kingston","Canada",44.2252998352051,-76.5969009399414,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Halifax","Canada",44.6397018433,-63.4994010925,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Fort Mcmurray","Canada",56.653301239,-111.222000122,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Ottawa","Canada",45.3224983215332,-75.6691970825195,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Quebec","Canada",46.7911,-71.393303,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Windsor","Canada",42.2756004333496,-82.9555969238281,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Moncton","Canada",46.1122016906738,-64.678596496582,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Regina","Canada",50.4319000244141,-104.666000366211,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Thunder Bay","Canada",48.371898651123,-89.3238983154297,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Sydney","Canada",46.1613998413,-60.0477981567,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Sudbury","Canada",46.625,-80.7988967895508,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"St. John","Canada",45.3161010742188,-65.8902969360352,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Timmins","Canada",48.5696983337,-81.376701355,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Montreal","Canada",45.5175018311,-73.4169006348,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Vancouver","Canada",49.193901062,-123.183998108,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Winnipeg","Canada",50.0564002991,-97.0325012207,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Saskatoon","Canada",52.1707992553711,-106.699996948242,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"London","Canada",43.035599,-81.1539,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"North Bay","Canada",46.3636016845703,-79.4227981567383,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Calgary","Canada",51.113899231,-114.019996643,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Charlottetown","Canada",46.2900009155273,-63.1211013793945,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Victoria","Canada",48.646900177,-123.426002502,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"St. John's","Canada",47.618598938,-52.7518997192,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Sarnia","Canada",42.9994010925293,-82.3088989257812,"N. America"
26,"026. Toronto","Canada",43.8622016906738,-79.370002746582,"Zurich","Switzerland",47.464698791504,8.5491695404053,"W. Europe"
51,"051. Zurich","Switzerland",47.464698791504,8.5491695404053,"Montreal","Canada",45.5175018311,-73.4169006348,"N. America"
51,"051. Zurich","Switzerland",47.464698791504,8.5491695404053,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Rio De Janeiro","Brazil",-22.875099,-43.384701,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Aracatuba","Brazil",-21.1413002014,-50.4247016907,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Brasilia","Brazil",-15.8691673278809,-47.9208335876465,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Cuiaba","Brazil",-15.6528997421,-56.1166992188,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Campo Grande","Brazil",-20.4687004089,-54.6725006104,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Belo Horizonte","Brazil",-19.8512001037598,-43.9505996704102,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Curitiba","Brazil",-25.4050998688,-49.2319984436,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Goiania","Brazil",-16.6319999694824,-49.2206993103027,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Ilheus","Brazil",-14.815999984741,-39.033199310303,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Ipatinga","Brazil",-19.470699310303,-42.487598419189,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Navegantes","Brazil",-26.8799991607666,-48.6514015197754,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Belo Horizonte","Brazil",-19.8512001037598,-43.9505996704102,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Porto Alegre","Brazil",-29.945928,-51.144413,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Recife","Brazil",-8.12648963928223,-34.9235992431641,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Rio De Janeiro","Brazil",-22.875099,-43.384701,"S. America"
54,"054. Sao Paulo","Brazil",-23.4355564117432,-46.4730567932129,"Salvador","Brazil",-12.9086112976,-38.3224983215,"S. America"
83,"083. Zhengzhou","China",34.5196990967,113.841003418,"Taichung","Taiwan",24.2646999359131,120.621002197266,"E. Asia"
83,"083. Zhengzhou","China",34.5196990967,113.841003418,"Taipei","Taiwan",25.0694007873535,121.552001953125,"E. Asia"
74,"074. Changcha","China",28.1891994476,113.220001221,"Kaohsiung","Taiwan",22.5771007537842,120.349998474121,"E. Asia"
74,"074. Changcha","China",28.1891994476,113.220001221,"Taipei","Taiwan",25.0694007873535,121.552001953125,"E. Asia"
47,"047. Hangzhou","China",30.2294998168945,120.43399810791,"Kaohsiung","Taiwan",22.5771007537842,120.349998474121,"E. Asia"
47,"047. Hangzhou","China",30.2294998168945,120.43399810791,"Taichung","Taiwan",24.2646999359131,120.621002197266,"E. Asia"
25,"025. Hong Kong","Hong Kong",22.3089008331,113.915000916,"Taichung","Taiwan",24.2646999359131,120.621002197266,"E. Asia"
15,"015. Seoul","South Korea",37.5583000183,126.791000366,"Kaohsiung","Taiwan",22.5771007537842,120.349998474121,"E. Asia"
84,"084. Nanjing","China",31.742000579834,118.861999511719,"Taipei","Taiwan",25.0694007873535,121.552001953125,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Zhengzhou","China",34.5196990967,113.841003418,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Changcha","China",28.1891994476,113.220001221,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Lijiang","China",26.6800003052,100.246002197,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Ninbo","China",29.8267002105713,121.46199798584,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Nanjing","China",31.742000579834,118.861999511719,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Shenyang","China",41.6398010253906,123.483001708984,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Xiamen","China",24.5440006256104,118.127998352051,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Yancheng","China",33.425833,120.203056,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Fuzhou","China",25.9351005554199,119.66300201416,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Kinmen","Taiwan",24.4279003143311,118.359001159668,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Makung","Taiwan",23.5687007904053,119.627998352051,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Fengnin","Taiwan",22.7549991607666,121.101997375488,"E. Asia"
34,"034. Taipei","Taiwan",25.0694007873535,121.552001953125,"Wenzhou","China",27.9122009277344,120.851997375488,"E. Asia"
58,"058. Xiamen","China",24.5440006256104,118.127998352051,"Kaohsiung","Taiwan",22.5771007537842,120.349998474121,"E. Asia"
58,"058. Xiamen","China",24.5440006256104,118.127998352051,"Taipei","Taiwan",25.0694007873535,121.552001953125,"E. Asia"
66,"066. Malaga","Spain",36.6749000549316,-4.49911022186279,"Paris","France",48.9693984985352,2.44139003753662,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Abu Dhabi","United Arab Emirates",24.4330005645752,54.6511001586914,"W. Asia"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Bordeaux","France",44.8283004761,-0.715556025505,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Mulhouse","France",47.59,7.5291667,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Paris","France",48.9693984985352,2.44139003753662,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Clermont-Ferrand","France",45.7867012024,3.1691699028,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Dammam","Saudi Arabia",26.4712009429932,49.7979011535645,"W. Asia"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Harare","Zimbabwe",-17.7516002655029,30.9246997833252,"E. Africa"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Kilimanjaro","Tanzania",-3.42940998077,37.0745010376,"E. Africa"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Kigali","Rwanda",-1.96862995625,30.1394996643,"E. Africa"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Kuala Lumpur","Malaysia",2.745579957962,101.70999908447,"S.E. Asia"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Kuwait","Kuwait",29.2266006469727,47.9688987731934,"W. Asia"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Lyon","France",45.7255556,5.0811111,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Marseille","France",43.439271922,5.22142410278,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Nice","France",43.6584014893,7.21586990356,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Nantes","France",47.1531982422,-1.61073005199,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Strasbourg","France",48.5382995605469,7.62823009490967,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Toulouse","France",43.5456008911133,1.36749994754791,"W. Europe"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Taipei","Taiwan",25.0694007873535,121.552001953125,"E. Asia"
13,"013. Amsterdam","Netherlands",52.3086013794,4.76388978958,"Quito","Ecuador",-0.129166666667,-78.3575,"S. America"
41,"041. Stockholm","Sweden",59.4144743644,17.8821372986,"Paris","France",48.9693984985352,2.44139003753662,"W. Europe"
68,"068. Athens","Greece",37.9364013672,23.9444999695,"Paris","France",48.9693984985352,2.44139003753662,"W. Europe"
68,"068. Athens","Greece",37.9364013672,23.9444999695,"Marseille","France",43.439271922,5.22142410278,"W. Europe"
68,"068. Athens","Greece",37.9364013672,23.9444999695,"Toulouse","France",43.5456008911133,1.36749994754791,"W. Europe"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Allentown","United States",40.652099609375,-75.440803527832,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Albuquerque","United States",35.0401992797852,-106.609001159668,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Albany","United States",42.7482986450195,-73.8016967773438,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Alexandria","United States",31.3948993683,-92.2957992554,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Bush Field","United States",33.3698997497559,-81.9645004272461,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Albany","United States",42.7482986450195,-73.8016967773438,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Appleton","United States",44.2580986023,-88.5190963745,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Austin","United States",30.1944999694824,-97.6698989868164,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Asheville","United States",35.4361991882324,-82.5418014526367,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Scranton","United States",41.3385009766,-75.7233963013,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Windsor Locks","United States",41.9388999939,-72.6831970215,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Birmingham","United States",33.56290054,-86.75350189,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Bloomington","United States",40.47710037,-88.91590118,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Nashville","United States",36.1245002746582,-86.6781997680664,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Boston","United States",42.36429977,-71.00520325,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Brunswick","United States",31.2588005065918,-81.4664993286133,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Brussels","Belgium",50.9014015198,4.48443984985,"W. Europe"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Baton Rouge","United States",30.53319931,-91.14959717,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Burlington","United States",44.4719009399,-73.1532974243,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Buffalo","United States",42.94049835,-78.73220062,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Baltimore","United States",39.17539978,-76.66829681,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Columbia","United States",33.9388008117676,-81.119499206543,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Akron","United States",41.0374984741,-81.4669036865,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Paris","France",48.9693984985352,2.44139003753662,"W. Europe"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Chattanooga","United States",35.0353012084961,-85.2037963867188,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Charlottesville VA","United States",38.138599395752,-78.4529037475586,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Charleston","United States",32.89860153,-80.04049683,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Cedar Rapids","United States",41.8847007751465,-91.7108001708984,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Cleveland","United States",41.4117012024,-81.8498001099,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Charlotte","United States",35.2140007019043,-80.9430999755859,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Columbus","United States",39.813801,-82.927803,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Colorado Springs","United States",38.805801391602,-104.70099639893,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Charleston","United States",32.89860153,-80.04049683,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Columbus","United States",39.813801,-82.927803,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Cancun","Mexico",21.0365009308,-86.8770980835,"C. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Cincinnati","United States",39.0488014221,-84.6678009033,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Cozumel","Mexico",20.5223999023438,-86.9255981445312,"C. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Daytona Beach","United States",29.179899,-81.058098,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Dallas","United States",32.8470993041992,-96.8517990112305,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Dayton","United States",39.902400970459,-84.2193984985352,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Washington","United States",38.8521,-77.037697,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Denver","United States",39.861698150635,-104.672996521,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Dallas-Fort Worth","United States",32.896800994873,-97.0380020141602,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Dothan","United States",31.3213005065918,-85.4496002197266,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Des Moines","United States",41.5340003967285,-93.6631011962891,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Detroit","United States",42.2123985290527,-83.353401184082,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Dublin","Ireland",53.4212989807129,-6.27007007598877,"N. Europe"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Panama City","United States",30.0695991516,-85.5754013062,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"El Paso","United States",31.80719948,-106.3779984,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Evansville","United States",38.0369987488,-87.5324020386,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"New Bern","United States",35.0730018616,-77.0429000854,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Newark","United States",40.6925010681152,-74.168701171875,"N. America"
2,"002. Atlanta","United States",33.6366996765137,-84.4281005859375,"Key West","United States",24.57579994,-81.68890381,"N. America"
