"source_city","source_country","source_lat","source_lon","target_city","target_country","target_lat","target_lon","target_region"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Louisville","United States",38.2280006409,-85.6636962891,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Seattle","United States",47.4490013122559,-122.30899810791,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"San Francisco","United States",37.6189994812012,-122.375,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Springfield","United States",39.84410095,-89.67790222,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"San Jose","United States",37.3625984191895,-121.929000854492,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"San Jose Del Cabo","Mexico",23.1518001556396,-109.721000671387,"C. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"San Juan","Puerto Rico",18.4568004608154,-66.0980987548828,"Caribbean"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Salt Lake City","United States",40.7883987426758,-111.977996826172,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Santa Ana","United States",33.67570114,-117.8679962,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"St. Louis","United States",38.7486991882324,-90.370002746582,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Sioux City","United States",42.40259933,-96.38439941,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Syracuse","United States",43.111198425293,-76.1063003540039,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Toledo","United States",41.58679962,-83.80780029,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Tampa","United States",27.9755001068115,-82.533203125,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Tulsa","United States",36.1983985900879,-95.8880996704102,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Tucson","United States",32.1665000916,-110.883003235,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Traverse City","United States",44.7414016723633,-85.5821990966797,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Knoxville","United States",35.81100082,-83.9940033,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Bentonville","United States",36.281898,-94.306801,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Waterloo","Canada",43.4608001709,-80.3786010742,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Montreal","Canada",45.5175018311,-73.4169006348,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Vancouver","Canada",49.193901062,-123.183998108,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Calgary","Canada",51.113899231,-114.019996643,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"Newark","United States",40.6925010681152,-74.168701171875,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"New York","United States",40.77719879,-73.87259674,"N. America"
"Beijing","China",40.0801010131836,116.584999084473,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
"Beijing","China",40.0801010131836,116.584999084473,"Seattle","United States",47.4490013122559,-122.30899810791,"N. America"
"Shanghai","China",31.1979007720947,121.335998535156,"Los Angeles","United States",33.94250107,-118.4079971,"N. America"
"Shanghai","China",31.1979007720947,121.335998535156,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"Vienna","Austria",48.110298156738,16.569700241089,"W. Europe"
"Moscow","Russia",55.972599,37.4146,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
"Moscow","Russia",55.972599,37.4146,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
"Moscow","Russia",55.972599,37.4146,"Munich","Germany",48.353801727295,11.786100387573,"W. Europe"
"Moscow","Russia",55.972599,37.4146,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Alicante","Spain",38.2821998596191,-0.55815601348877,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Amman","Jordan",31.7226009369,35.9931983948,"W. Asia"
"Frankfurt","Germany",50.0333333,8.5705556,"Abu Dhabi","United Arab Emirates",24.4330005645752,54.6511001586914,"W. Asia"
"Frankfurt","Germany",50.0333333,8.5705556,"Belgrade","Serbia",44.8184013367,20.3090991974,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Kerkyra/corfu","Greece",39.6018981933594,19.9116992950439,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Catania","Italy",37.466801,15.0664,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Dallas-Fort Worth","United States",32.896800994873,-97.0380020141602,"N. America"
"Frankfurt","Germany",50.0333333,8.5705556,"Moscow","Russia",55.972599,37.4146,"E. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Guernsey","Guernsey",49.435001373291,-2.60196995735168,"N. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Helsinki","Finland",60.2546005249023,25.0428009033203,"N. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Ibiza","Spain",38.8728981018,1.37311995029,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Madrid","Spain",40.2941017150879,-3.72382998466492,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Palma de Mallorca","Spain",39.551700592,2.73881006241,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Riga","Latvia",56.9235992431641,23.9710998535156,"N. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Vienna","Austria",48.110298156738,16.569700241089,"W. Europe"
"New York","United States",40.77719879,-73.87259674,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
"New York","United States",40.77719879,-73.87259674,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Zurich","Switzerland",47.464698791504,8.5491695404053,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Salzburg","Austria",47.7933006287,13.0043001175,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Mulhouse","France",47.59,7.5291667,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Hannover","Germany",52.461101532,9.68507957458,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Hamburg","Germany",53.630401611328,9.9882297515869,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Munich","Germany",48.353801727295,11.786100387573,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Paris","France",48.9693984985352,2.44139003753662,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Stuttgart","Germany",48.6898994446,9.22196006775,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Vienna","Austria",48.110298156738,16.569700241089,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Zurich","Switzerland",47.464698791504,8.5491695404053,"W. Europe"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
"Paris","France",48.9693984985352,2.44139003753662,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"Beijing","China",40.0801010131836,116.584999084473,"Nagoya","Japan",34.8583984375,136.804992675781,"E. Asia"
"Beijing","China",40.0801010131836,116.584999084473,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Cologne","Germany",50.8658981323,7.1427397728,"W. Europe"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Munich","Germany",48.353801727295,11.786100387573,"W. Europe"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Nuernberg","Germany",49.498699,11.0780556,"W. Europe"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Stuttgart","Germany",48.6898994446,9.22196006775,"W. Europe"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Berlin","Germany",52.380001068115,13.522500038147,"W. Europe"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Denver","United States",39.861698150635,-104.672996521,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"Montreal","Canada",45.5175018311,-73.4169006348,"N. America"
"Paris","France",48.9693984985352,2.44139003753662,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"Frankfurt","Germany",50.0333333,8.5705556,"Jeddah","Saudi Arabia",21.3481006622314,39.1730003356934,"W. Asia"
"Frankfurt","Germany",50.0333333,8.5705556,"Larnaca","Cyprus",34.8750991821289,33.6249008178711,"W. Asia"
"Frankfurt","Germany",50.0333333,8.5705556,"Naples","Italy",40.886002,14.2908,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Valencia","Spain",39.4892997741699,-0.481624990701675,"S. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Vilnius","Lithuania",54.6341018676758,25.2858009338379,"N. Europe"
"Frankfurt","Germany",50.0333333,8.5705556,"Ottawa","Canada",45.3224983215332,-75.6691970825195,"N. America"
"Frankfurt","Germany",50.0333333,8.5705556,"Montreal","Canada",45.5175018311,-73.4169006348,"N. America"
"Frankfurt","Germany",50.0333333,8.5705556,"Vancouver","Canada",49.193901062,-123.183998108,"N. America"
"Frankfurt","Germany",50.0333333,8.5705556,"Calgary","Canada",51.113899231,-114.019996643,"N. America"
"Frankfurt","Germany",50.0333333,8.5705556,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"Istanbul","Turkey",40.9768981934,28.8145999908,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"New York","United States",40.77719879,-73.87259674,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"New York","United States",40.77719879,-73.87259674,"Ottawa","Canada",45.3224983215332,-75.6691970825195,"N. America"
"New York","United States",40.77719879,-73.87259674,"Montreal","Canada",45.5175018311,-73.4169006348,"N. America"
"New York","United States",40.77719879,-73.87259674,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Edmonton","Canada",53.3097000122,-113.580001831,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Halifax","Canada",44.6397018433,-63.4994010925,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Ottawa","Canada",45.3224983215332,-75.6691970825195,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Montreal","Canada",45.5175018311,-73.4169006348,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Vancouver","Canada",49.193901062,-123.183998108,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Calgary","Canada",51.113899231,-114.019996643,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"St. John's","Canada",47.618598938,-52.7518997192,"N. America"
"London","United Kingdom",51.874698638916,-0.368333011865616,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"New Orleans","United States",29.82530022,-90.03500366,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Edmonton","Canada",53.3097000122,-113.580001831,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Halifax","Canada",44.6397018433,-63.4994010925,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Ottawa","Canada",45.3224983215332,-75.6691970825195,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Quebec","Canada",46.7911,-71.393303,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Regina","Canada",50.4319000244141,-104.666000366211,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Montreal","Canada",45.5175018311,-73.4169006348,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Vancouver","Canada",49.193901062,-123.183998108,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Winnipeg","Canada",50.0564002991,-97.0325012207,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"London","Canada",43.035599,-81.1539,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Calgary","Canada",51.113899231,-114.019996643,"N. America"
"Chicago","United States",41.7859992980957,-87.7524032592773,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"Beijing","China",40.0801010131836,116.584999084473,"Vancouver","Canada",49.193901062,-123.183998108,"N. America"
"Beijing","China",40.0801010131836,116.584999084473,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"Shanghai","China",31.1979007720947,121.335998535156,"Vancouver","Canada",49.193901062,-123.183998108,"N. America"
"Shanghai","China",31.1979007720947,121.335998535156,"Toronto","Canada",43.8622016906738,-79.370002746582,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Allentown","United States",40.652099609375,-75.440803527832,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Albuquerque","United States",35.0401992797852,-106.609001159668,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Albany","United States",42.7482986450195,-73.8016967773438,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Alexandria","United States",31.3948993683,-92.2957992554,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Bush Field","United States",33.3698997497559,-81.9645004272461,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Albany","United States",42.7482986450195,-73.8016967773438,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Appleton","United States",44.2580986023,-88.5190963745,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Austin","United States",30.1944999694824,-97.6698989868164,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Asheville","United States",35.4361991882324,-82.5418014526367,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Scranton","United States",41.3385009766,-75.7233963013,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Windsor Locks","United States",41.9388999939,-72.6831970215,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Birmingham","United States",33.56290054,-86.75350189,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Bloomington","United States",40.47710037,-88.91590118,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Nashville","United States",36.1245002746582,-86.6781997680664,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Boston","United States",42.36429977,-71.00520325,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Brunswick","United States",31.2588005065918,-81.4664993286133,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Brussels","Belgium",50.9014015198,4.48443984985,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Baton Rouge","United States",30.53319931,-91.14959717,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Burlington","United States",44.4719009399,-73.1532974243,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Buffalo","United States",42.94049835,-78.73220062,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Baltimore","United States",39.17539978,-76.66829681,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Columbia","United States",33.9388008117676,-81.119499206543,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Akron","United States",41.0374984741,-81.4669036865,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Paris","France",48.9693984985352,2.44139003753662,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Chattanooga","United States",35.0353012084961,-85.2037963867188,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Charlottesville VA","United States",38.138599395752,-78.4529037475586,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Charleston","United States",32.89860153,-80.04049683,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Cedar Rapids","United States",41.8847007751465,-91.7108001708984,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Cleveland","United States",41.4117012024,-81.8498001099,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Charlotte","United States",35.2140007019043,-80.9430999755859,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Columbus","United States",39.813801,-82.927803,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Colorado Springs","United States",38.805801391602,-104.70099639893,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Charleston","United States",32.89860153,-80.04049683,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Columbus","United States",39.813801,-82.927803,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Cancun","Mexico",21.0365009308,-86.8770980835,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Cincinnati","United States",39.0488014221,-84.6678009033,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Cozumel","Mexico",20.5223999023438,-86.9255981445312,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Daytona Beach","United States",29.179899,-81.058098,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dallas","United States",32.8470993041992,-96.8517990112305,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dayton","United States",39.902400970459,-84.2193984985352,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Washington","United States",38.8521,-77.037697,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Denver","United States",39.861698150635,-104.672996521,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dallas-Fort Worth","United States",32.896800994873,-97.0380020141602,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dothan","United States",31.3213005065918,-85.4496002197266,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Des Moines","United States",41.5340003967285,-93.6631011962891,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Detroit","United States",42.2123985290527,-83.353401184082,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Dublin","Ireland",53.4212989807129,-6.27007007598877,"N. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Duesseldorf","Germany",51.2895011901855,6.76677989959717,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Panama City","United States",30.0695991516,-85.5754013062,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"El Paso","United States",31.80719948,-106.3779984,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Evansville","United States",38.0369987488,-87.5324020386,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"New Bern","United States",35.0730018616,-77.0429000854,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Newark","United States",40.6925010681152,-74.168701171875,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Key West","United States",24.57579994,-81.68890381,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fayetteville","United States",36.0051002502441,-94.1700973510742,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Rome","Italy",41.7994,12.5949,"S. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fort Lauderdale","United States",26.1972999573,-80.1707000732,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Flint","United States",42.9654006958008,-83.7435989379883,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Frankfurt","Germany",50.0333333,8.5705556,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fort Smith","United States",35.3366012573242,-94.3674011230469,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Fort Wayne","United States",40.97850037,-85.19509888,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Guadalajara","Mexico",20.5217990875244,-103.310997009277,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Gainesville","United States",29.6900997162,-82.2717971802,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Gulfport","United States",30.4073009490967,-89.0700988769531,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Green Bay","United States",44.4850997924805,-88.1296005249023,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Killeen","United States",31.067199707,-97.8289031982,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Grand Rapids","United States",42.88079834,-85.52279663,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Greensboro","United States",36.0978012084961,-79.9373016357422,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Greenville","United States",34.8956985474,-82.2189025879,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Columbus Mississippi","United States",33.4502983093,-88.5914001465,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"White Plains","United States",41.0670013427734,-73.7076034545898,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Huntsville","United States",34.637199401855,-86.775100708008,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Washington","United States",38.8521,-77.037697,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Houston","United States",29.9843997955322,-95.3414001464844,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Wichita","United States",37.6498985290527,-97.4330978393555,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Wilmington","United States",34.2705993652344,-77.9026031494141,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Indianapolis","United States",39.7173,-86.294403,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Jackson","United States",32.3111991882,-90.0758972168,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Jacksonville","United States",34.9169006348,-92.1496963501,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"New York","United States",40.77719879,-73.87259674,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Las Vegas","United States",36.2361984253,-115.033996582,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Los Angeles","United States",33.94250107,-118.4079971,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Lexington KY","United States",38.0364990234375,-84.6059036254883,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Lafayette","United States",30.20529938,-91.98760223,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"New York","United States",40.77719879,-73.87259674,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"London","United Kingdom",51.874698638916,-0.368333011865616,"N. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Little Rock","United States",34.7294006348,-92.2242965698,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Madrid","Spain",40.2941017150879,-3.72382998466492,"S. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Manchester","United Kingdom",53.3536987304688,-2.27495002746582,"N. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Kansas City","United States",39.2976,-94.713898,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Orlando","United States",28.545499801636,-81.332901000977,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Harrisburg","United States",40.1935005188,-76.7633972168,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Memphis","United States",35.0424003601074,-89.9766998291016,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Mexico City","Mexico",19.4363,-99.072098,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"MONTGOMERY","United States",32.30059814,-86.39399719,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Manchester NH","United States",42.9325981140137,-71.4356994628906,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Miami","United States",25.7931995391846,-80.2906036376953,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Milwaukee","United States",42.9472007751465,-87.896598815918,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Melbourne","United States",28.1028003692627,-80.6453018188477,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Moline","United States",41.4485015869141,-90.5074996948242,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Monroe","United States",32.5108985900879,-92.0376968383789,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Mobile","United States",30.6268005371,-88.0680999756,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Madison","United States",43.1399002075195,-89.3375015258789,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Minneapolis","United States",44.8819999695,-93.2218017578,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"New Orleans","United States",29.82530022,-90.03500366,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Monterrey","Mexico",25.8656005859375,-100.236999511719,"C. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Munich","Germany",48.353801727295,11.786100387573,"W. Europe"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Myrtle Beach","United States",33.6796989441,-78.9282989502,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Nassau","Bahamas",25.0389995575,-77.4662017822,"Caribbean"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Jacksonville NC","United States",34.8292007446,-77.6120986938,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Oklahoma City","United States",35.414699554443,-97.386596679688,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Omaha","United States",41.3031997680664,-95.8940963745117,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Chicago","United States",41.7859992980957,-87.7524032592773,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Norfolk","United States",36.8945999145508,-76.2012023925781,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"West Palm Beach","United States",26.59300041,-80.08509827,"N. America"
"Atlanta","United States",33.6366996765137,-84.4281005859375,"Portland","United States",45.58869934,-122.5979996,"N. America"
